-266,-28,-2018,25600,174884380
-264,-23,-2015,25600,174885602
-265,-28,-2018,25600,174886824
-259,-24,-2017,25600,174888046
-257,-27,-2015,25600,174889268
-261,-27,-2016,25600,174890508
-260,-30,-2016,25600,174891748
-262,-27,-2017,25600,174892988
-266,-26,-2016,25088,174894228
-271,-25,-2014,25600,174895468
-273,-20,-2016,25088,174896693
-271,-20,-2012,25600,174897918
-266,-23,-2014,25600,174899143
-261,-27,-2018,25088,174900363
-262,-26,-2016,25088,174901583
-261,-21,-2017,25088,174902803
-262,-21,-2016,25088,174904022
-260,-24,-2016,25088,174905241
-258,-29,-2014,25088,174906460
-265,-27,-2014,25088,174907679
-267,-26,-2013,25088,174908898
-261,-30,-2017,25088,174910120
-260,-30,-2016,25088,174911342
-264,-26,-2018,25600,174912564
-265,-24,-2016,25088,174913786
-264,-25,-2017,25600,174915008
-259,-27,-2016,25600,174916230
-259,-28,-2014,25600,174917452
-263,-26,-2013,25088,174918674
-263,-29,-2012,25088,174919899
-265,-27,-2014,25088,174921124
-263,-27,-2016,25600,174922349
-263,-33,-2016,25088,174923574
-265,-28,-2015,25088,174924799
-267,-26,-2016,25088,174926024
-263,-28,-2014,25600,174927249
-264,-26,-2016,25088,174928474
-263,-25,-2020,25600,174929715
-261,-26,-2014,25600,174930956
-260,-26,-2014,25600,174932197
-262,-25,-2013,25088,174933438
-259,-24,-2016,25088,174934679
-263,-26,-2019,25088,174935904
-266,-27,-2017,25088,174937129
-265,-26,-2018,25600,174938354
-262,-27,-2015,25088,174939583
-265,-27,-2016,25088,174940812
-265,-25,-2016,25088,174942041
-260,-28,-2018,25088,174943270
-258,-26,-2016,25600,174944499
-262,-26,-2014,25088,174945728
-266,-23,-2015,25088,174946957
-260,-27,-2019,25088,174948186
-262,-27,-2017,25088,174949417
